names,style,url
Hokan's Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/31326/104271/
Nut Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/742/6232/
Brewhouse Rarities Tamarind Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/68/272428/
Smithwick's Winter Spirit,English Brown Ale,https://www.beeradvocate.com/beer/profile/209/154233/
Paper City Nut Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/123/15377/
Coffee Breath,English Brown Ale,https://www.beeradvocate.com/beer/profile/31460/104994/
McNeill's Professor Brewhead's Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/100/7977/
London Glory,English Brown Ale,https://www.beeradvocate.com/beer/profile/203/75690/
Hobo's Breath Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/22612/16671/
Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/20431/50558/
Beale St. Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/20707/95730/
Big Cypress Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/463/17502/
Red,English Brown Ale,https://www.beeradvocate.com/beer/profile/13486/61794/
Hops Alligator Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/918/2922/
James Squire Nine Tales Amber Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/494/107373/
Hale's Irish Style Nut Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/932/2986/
Sandpiper,English Brown Ale,https://www.beeradvocate.com/beer/profile/33301/111042/
Triple Crown Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/30575/98543/
Big Head Nut Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/2587/14386/
Brown Bear,English Brown Ale,https://www.beeradvocate.com/beer/profile/910/3133/
John Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/642/6598/
The Eleven Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/3260/11471/
Elevator Dirty Dick's Nut Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/1464/9981/
Bonanza Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/2312/147558/
Bonanza Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/4701/89546/
Third Bear,English Brown Ale,https://www.beeradvocate.com/beer/profile/11814/226257/
Englishman,English Brown Ale,https://www.beeradvocate.com/beer/profile/33043/115931/
Autumnus - Hazelnut Double Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/24748/142082/
Coopersmith's Not Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/3174/12309/
Newcastle Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/4425/222023/
Jack Russell's Best Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/348/6991/
Pointer Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/1950/13654/
Massatucky Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/225/6269/
Foxxy,English Brown Ale,https://www.beeradvocate.com/beer/profile/1146/64214/
Creator / Destroyer,English Brown Ale,https://www.beeradvocate.com/beer/profile/46063/236002/
Sleepy Hollow Nut Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/2104/7444/
Historical Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/7739/90153/
White Oat Savant,English Brown Ale,https://www.beeradvocate.com/beer/profile/3912/162924/
Wernher Von Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/22655/57723/
O'Malley's Festival Ale Irish Style Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/13602/40657/
Tenaya Creek Nut Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/2312/8418/
Nut Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/12/485/
Praline Porter,English Brown Ale,https://www.beeradvocate.com/beer/profile/27403/208692/
Nut Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/780/18229/
Blueberry Pancake,English Brown Ale,https://www.beeradvocate.com/beer/profile/17981/116633/
Mornington Peninsula Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/24486/67507/
Hogpound Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/2144/5838/
Portsmouth Old Brown Dog Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/596/11303/
Monk's Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/3055/24231/
Chester County Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/1853/29666/
Bighorn Nut Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/1550/17149/
Old Town Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/4063/8762/
Appleton Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/1250/27485/
Boar Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/33815/123493/
Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/3196/8042/
Bull's English Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/41762/206214/
Rochester Mills Red Velvet Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/2346/255936/
Chocolate M.I.L.F.,English Brown Ale,https://www.beeradvocate.com/beer/profile/32412/100570/
Bridge Of Lions Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/3972/10973/
Nut Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/4928/17374/
Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/1394/12868/
Sweet Magnolia American Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/3749/11431/
Crafty Jack English Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/32495/107696/
Leroy Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/33297/115381/
Rogue River Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/30567/103350/
Hooligan Nut Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/39144/161005/
Downtown Nut Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/7404/17677/
Dirty Squirrel Hazelnut Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/2675/29711/
Bison Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/1112/8741/
Nectareüs,English Brown Ale,https://www.beeradvocate.com/beer/profile/25775/80746/
Lion's Pride,English Brown Ale,https://www.beeradvocate.com/beer/profile/2739/6513/
Brown Rice Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/22893/61055/
Spyhopper Honey Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/492/50076/
Flying Shuttle,English Brown Ale,https://www.beeradvocate.com/beer/profile/8546/39617/
Long Valley Nut Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/587/17867/
Marshall Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/10279/29932/
Waterfront Brewing Co. Winter Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/139/106754/
Dragonmead London Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/2085/19715/
Bell Tower Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/603/1595/
10 Degrees Of Separation,English Brown Ale,https://www.beeradvocate.com/beer/profile/32587/172859/
No Name Nut Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/4013/17779/
Boiler Room Nut Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/1622/27517/
Bone Chiller Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/3239/150917/
Ironwood Dark,English Brown Ale,https://www.beeradvocate.com/beer/profile/2414/6030/
"Brown Beer, Brown Beer, What Do You See? ",English Brown Ale,https://www.beeradvocate.com/beer/profile/29757/152570/
Hedgehog Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/1788/6959/
Downtown Julie Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/29395/126515/
Alfred Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/28520/93306/
Special Cookie,English Brown Ale,https://www.beeradvocate.com/beer/profile/28091/266903/
Classic Nut Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/3753/10651/
Downtown Trolley Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/2875/15835/
La British,English Brown Ale,https://www.beeradvocate.com/beer/profile/16495/42997/
La Brune Au Miel,English Brown Ale,https://www.beeradvocate.com/beer/profile/3718/16910/
Dark Star Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/2976/23054/
Nirvana Nut Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/3449/21784/
Dirty Hippy,English Brown Ale,https://www.beeradvocate.com/beer/profile/30967/100954/
Brownie Points,English Brown Ale,https://www.beeradvocate.com/beer/profile/37139/221801/
Lewes Castle Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/164/36973/
Nut Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/815/9853/
Sleepy Bulldog Winter Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/10523/63616/
Andrew's Northern Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/338/1930/
Double Maxim Premium Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/3091/13198/
Boscos Midtown Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/9282/49053/
Blown Out Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/7406/116126/
Nutter Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/2447/41945/
221 Baker Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/32383/112669/
Stand Down Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/31293/170014/
End Of The Trail Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/2436/17711/
Bad Tom Smith,English Brown Ale,https://www.beeradvocate.com/beer/profile/32481/124467/
Boognish Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/9784/42813/
Sweet Georgia Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/2078/9826/
Ballston Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/1550/18276/
Guy Fawkes,English Brown Ale,https://www.beeradvocate.com/beer/profile/27835/108679/
Backer Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/18388/62602/
Brothel Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/34067/113297/
3 Beagles Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/36594/136608/
Arrowaine,English Brown Ale,https://www.beeradvocate.com/beer/profile/160/173990/
Coffee Hop'd,English Brown Ale,https://www.beeradvocate.com/beer/profile/32876/116395/
Norfolk Nog,English Brown Ale,https://www.beeradvocate.com/beer/profile/2251/8134/
Holgate Nut Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/2563/50903/
Bow Valley Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/3956/11992/
Portside,English Brown Ale,https://www.beeradvocate.com/beer/profile/24391/89567/
Beaver Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/6272/21217/
Downtown Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/6509/26081/
Mother-Fuggle Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/33254/105010/
Bankers Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/30536/176194/
Belligerent Ass Nut Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/3200/60510/
Lost Colony Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/25422/94059/
Hughe Dunn Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/2569/105846/
Bootlegger's Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/2175/14459/
Horchata Turbodog,English Brown Ale,https://www.beeradvocate.com/beer/profile/3/309635/
Young's Christmas Pudding Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/664/7830/
English Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/1872/65434/
Prison Town Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/16885/50620/
Seven Bridges Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/750/17378/
Beggar's Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/598/65059/
Damariscotta Double Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/2674/6948/
Colorado Titãs,English Brown Ale,https://www.beeradvocate.com/beer/profile/10729/108864/
Bunyan Badger Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/32798/110912/
Bruce's Brown Bag Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/1888/15208/
Nut Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/16086/51638/
Earl Grey Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/35261/155344/
Lil' Bandit Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/1091/3287/
Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/23249/111113/
Brickway Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/1550/11546/
Log Cabin Nut Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/588/6943/
The Old Toad Nut Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/761/4662/
Brown-Eyed Girl,English Brown Ale,https://www.beeradvocate.com/beer/profile/1001/11832/
Pocket Full Of Innocence,English Brown Ale,https://www.beeradvocate.com/beer/profile/29059/109113/
Geordie Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/23201/75836/
Colón Negra,English Brown Ale,https://www.beeradvocate.com/beer/profile/4955/10605/
KLB Nut Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/769/57198/
Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/698/14452/
Oliver's Old Habit,English Brown Ale,https://www.beeradvocate.com/beer/profile/1140/30583/
Goosetown Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/23904/64889/
Colonel John Hamilton Gray Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/29131/127610/
Maggie's Dog Slobber,English Brown Ale,https://www.beeradvocate.com/beer/profile/774/15755/
London Session Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/33707/136847/
Jail Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/25939/119208/
Fire House Amber Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/32446/98739/
Major McNair's Nut Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/14886/33716/
Bolder Burnt Bottom Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/40933/193987/
Royal George Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/12949/85493/
Old Skhool,English Brown Ale,https://www.beeradvocate.com/beer/profile/34508/118787/
Grizzly Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/6508/35341/
Castletown Honey Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/36347/148793/
Jamieson Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/4668/10060/
Camp 4 Brown,English Brown Ale,https://www.beeradvocate.com/beer/profile/22319/134991/
Brown Bottom Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/1612/5199/
No BS Brown Ale,English Brown Ale,https://www.beeradvocate.com/beer/profile/32880/102231/
AutumnFest,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/392/5970/
Loakal Red,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/16866/62063/
Believer,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/14400/37381/
Duck-Rabbit Amber Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/9790/19976/
Jamaica Red Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/266/735/
Saint Arnold Amber Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/337/1065/
Redhook Copperhook,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/18134/35061/
Mourning Wood,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/16773/76109/
Red-oric - Beer Camp #65 (Best Of Beer Camp: Imperial Red Ale),American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/140/82083/
Samuel Adams Mighty Oak Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/35/75435/
Pursuit Of Hoppiness,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/413/53266/
Snowshoe Red Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/590/3239/
Blue Moon Valencia Amber Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/306/77796/
Cinder Cone Red,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/63/6502/
Sundog Amber Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/335/6343/
Dawn Of The Red I.R.A. Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/14400/109613/
Big Red Coq,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/24678/66219/
Red Fish India Red Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/339/78192/
Laughing Skull Amber Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/864/55099/
Key West Sunset Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/161/2350/
Drop Top Amber,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/8/8917/
Evil Twin,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/25960/70945/
Fascist Pig Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/25370/83115/
African Amber,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/858/3589/
Hoppus Maximus,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/12516/27842/
Hop Flood,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/24300/77253/
Blue Point Winter Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/764/2819/
Alleycat Amber,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/256/4923/
Odell Levity Amber Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/267/737/
Hoppy Red,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/35/183489/
Buckshot Amber Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/9792/19165/
Revelry,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/689/87343/
Fat Tire And Friends Fat Hoppy Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/192/217618/
Blue Moon Rising Moon Spring Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/306/40528/
Green Lakes Organic Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/63/40291/
Newport Storm Hurricane Amber Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/688/3153/
Pinstripe Red Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/923/3148/
Hemp Hop Rye,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/3268/56887/
Ma,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/28743/91732/
Lobster Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/400/2532/
The Men's Room Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/700/59248/
Firefly Amber Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/1432/58983/
Redhook Late Harvest Autumn Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/18134/28712/
XS Imperial Red,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/132/40187/
Amber Smashed Face,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/26/184050/
Goose Autumn Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/1146/21024/
Ouisconsing Red Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/652/3997/
Ashland Amber,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/1075/10785/
Mayflower Spring Hop,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/16105/67109/
Revel Red Hoppy Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/394/75087/
Old Yankee Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/61/179/
Chronic Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/1337/103603/
Giddy Up!,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/192/44480/
Alaskan Imperial Red Ale (Pilot Series),American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/429/87774/
Reprise Centennial Red,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/27870/76562/
Bone Head Imperial Red,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/19544/115556/
Palmetto Amber,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/729/2665/
Marble Red Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/16963/55179/
MacTarnahan's Amber Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/127/461/
Bucolia,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/33519/139025/
ESB Amber Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/339/1482/
Rainmaker,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/26565/74265/
Red Skull,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/22072/76181/
Samuel Adams Maple Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/35/225613/
Ginger Twin,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/18006/56268/
Bear Naked Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/7216/37158/
Austin Amber Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/10284/34704/
Ruby Tears,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/29378/83758/
Special Ale (An American Amber),American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/877/62014/
Crazy Mountain Amber Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/23315/60552/
Alexander Keith's Red Amber Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/6994/29070/
Lost Dog,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/18258/49324/
Peak Organic Espresso Amber Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/13884/45629/
Blue Moon Spiced Amber Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/306/75358/
Loopy Oatmeal Red Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/24355/77311/
Evil Crawfish,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/22951/184961/
Monk In The Trunk,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/16269/38468/
Counter Culture,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/68/174413/
Happy Amber,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/31093/92730/
Shine On Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/652/51719/
Tap Room No. 21 Amber Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/21092/36855/
Rusty Chain,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/702/47193/
Native Amber Red IPA,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/19456/48720/
Valor Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/31551/97134/
American Red Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/1805/13701/
Grail Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/103/330/
Train Wreck Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/22612/56940/
Kirkland Signature Amber Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/21516/48556/
Shark Bite Red Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/13839/30656/
Dean Pacific Northwest Mahogany Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/30452/87897/
Exit 9 Hoppy Scarlet Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/339/66113/
Flannel Friday,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/98/233571/
North Peak Siren Amber,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/21497/54901/
The Libertine,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/22167/63753/
The Unforgiven Amber Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/9877/18738/
Black Dog Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/419/36731/
Red God,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/14/13816/
Rustic Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/31645/96426/
Amber Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/413/4998/
Great Lakes Rally Drum Red Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/73/80168/
Finnegans Irish Amber,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/11239/23119/
Runabout Red Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/23973/51750/
Aorta Ale (Double Red Ale),American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/9629/39059/
Thirsty Goat Amber,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/23090/59669/
Henry Weinhard's Redwood Flats Amber Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/719/5502/
Tyranny Hoppy Red Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/30581/88539/
Cape Cod Red,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/9602/17592/
Louie's Demise,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/1912/7914/
Sam Vs. Unicorn,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/28178/96083/
West Sixth Amber,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/28764/92121/
New Holland Red Tulip Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/335/9548/
Ridgeback Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/24326/65133/
Buffalo Bayou 1836,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/28255/77956/
Free Range Red,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/16289/99069/
Wachusett Octoberfest Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/20/26/
Thomas Creek Appalachian Amber Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/2454/8316/
Double Dread Imperial Red Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/266/50262/
Peak Organic King Crimson,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/13884/55115/
Sierra Blanca Roswell Alien Amber,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/3239/18878/
Peak Organic Fall Summit Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/13884/61750/
Dad,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/31995/145082/
Rowhouse Red,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/16206/41827/
Rise Up Red,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/16353/51064/
Sabre-Toothed Squirrel,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/27922/80514/
Smuttynose Kindest Find Imperial Red Ale (Big Beer Series),American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/141/147413/
The Imperial Texan,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/31272/92385/
Bromigo Smoked Maple Amber,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/24355/72969/
Perfect Tin Amber,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/24488/65010/
Mississippi Fire Ant,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/32543/108380/
El Rojo Red Ale,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/32166/107557/
